,url,date,entity,entity_type
7622,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Australia,locations
7623,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Pacific,locations
7624,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Zimbabwe,locations
7625,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Harare,locations
7626,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Kenya,locations
7627,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Tyre,locations
7628,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Tel Aviv,locations
7629,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Saudi Arabia,locations
7630,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Russia,locations
7631,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Ukraine,locations
7632,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,France,locations
7633,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Gaza,locations
7634,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Dorset,locations
7635,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Calais,locations
7636,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,English Channel,locations
7637,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,North Korea,locations
7638,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Moscow,locations
7640,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,2024-10-23,Bangladeshi,locations
7641,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Donald Trump,people
7642,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Romano Prodi,people
7643,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Ursula von der Leyen,people
7644,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Zach Meyers,people
7645,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,André Sapir,people
7646,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Bruegel,institutions
7647,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,European Commission,institutions
7648,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Centre for European Reform (CER),institutions
7649,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Goldman Sachs,institutions
7650,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,European Commission President,institutions
7651,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Republican,political_parties
7652,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,North Carolina,locations
7653,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,China,locations
7654,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Mexico,locations
7655,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Europe,locations
7656,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,EU,locations
7657,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,US,locations
7658,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Germany,locations
7659,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Spain,locations
7660,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Beijing,locations
7661,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Brussels,locations
7662,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,2024-10-24,Davos,locations
7663,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Kamala Harris,people
7664,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Donald Trump,people
7665,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Michael Cahill,people
7666,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Jan Hatzius,people
7667,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Francesco Pesole,people
7668,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Goldman Sachs,institutions
7669,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,European Commission,institutions
7670,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,ING,institutions
7671,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,BBVA,institutions
7672,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,NATO,institutions
7673,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,ECB,institutions
7674,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,United States presidential elections,political_events
7675,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Democratic,political_parties
7676,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Republican,political_parties
7677,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,US,locations
7678,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Europe,locations
7679,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,China,locations
7680,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Eurozone,locations
7681,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Atlantic,locations
7682,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Australia,locations
7683,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,New Zealand,locations
7684,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,G10,locations
7685,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Mexico,locations
7686,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Ukraine,locations
7687,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,2024-10-28,Asia,locations
7688,https://www.nytimes.com/interactive/2024/11/05/us/elections/results-new-york-president.html,2024-11-05,Donald Trump,people
7689,https://www.nytimes.com/interactive/2024/11/05/us/elections/results-new-york-president.html,2024-11-05,election,political_events
7690,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,Donald Trump,people
7691,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,Jason Miller,people
7692,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,Ms. Wiles,people
7693,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,Sean Hannity,people
7694,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,Susan Wiles,people
7695,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,Liz Cheney,people
7696,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,White House,institutions
7697,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,Fox News,institutions
7698,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,Madison Square Garden,institutions
7699,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,"Lititz, Pa.",locations
7700,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,New Mexico,locations
7701,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,Virginia,locations
7702,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,2024-11-07,New York,locations
7703,https://www.nytimes.com/interactive/2024/11/05/us/elections/results-president.html,2024-11-05,Donald Trump,people
7704,https://www.nytimes.com/interactive/2024/11/05/us/elections/results-president.html,2024-11-05,election,political_events
7705,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Kamala Harris,people
7706,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Donald Trump,people
7707,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Katie Rogers,people
7708,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Jonathan Weisman,people
7709,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Sherrod Brown,people
7710,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Jon Tester,people
7711,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Joe Manchin,people
7712,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Tammy Baldwin,people
7713,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Eric Hovde,people
7714,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Elissa Slotkin,people
7715,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Debbie Stabenow,people
7716,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Jim Tankersley,people
7717,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Joe Biden,people
7718,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Howard University,institutions
7719,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Senate,institutions
7720,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,House,institutions
7721,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Republican Party,political_parties
7722,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Democratic Party,political_parties
7723,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Washington,locations
7724,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,D.C.,locations
7725,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Ohio,locations
7726,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Montana,locations
7727,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Virginia,locations
7728,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Wisconsin,locations
7729,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Michigan,locations
7730,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Pennsylvania,locations
7731,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Nevada,locations
7732,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Arizona,locations
7733,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Ukraine,locations
7734,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Mexico,locations
7735,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,America,locations
7736,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,US,locations
7737,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,2024-11-05,Russian,locations
7738,https://www.nytimes.com/2024/11/07/us/politics/trump-popular-vote-election-2024.html,2024-11-07,Donald Trump,people
7739,https://www.nytimes.com/2024/11/07/us/politics/trump-popular-vote-election-2024.html,2024-11-07,Kamala Harris,people
7740,https://www.nytimes.com/2024/11/07/us/politics/trump-popular-vote-election-2024.html,2024-11-07,George W. Bush,people
7741,https://www.nytimes.com/2024/11/07/us/politics/trump-popular-vote-election-2024.html,2024-11-07,John Kerry,people
