source,target,relationship,sentiment,url,article_source,date,is_relevant
Parti travailliste,Kamala Harris,supports,FRIENDLY,https://www.politico.eu/article/keir-starmer-le-premier-ministre-donald-trump-linkedin-visite/,us,2024-10-24,1.0
Sofia Patel,Kamala Harris,supports,FRIENDLY,https://www.politico.eu/article/keir-starmer-le-premier-ministre-donald-trump-linkedin-visite/,us,2024-10-24,1.0
Nandy,Kamala Harris,criticizes,NEUTRAL,https://www.politico.eu/article/uk-minister-lisa-nandy-wouldnt-call-donald-trump-fascist-kamala-harris-us-elections/,us,2024-10-24,1.0
Donald Trump,Labour Party,accuses,HOSTILE,https://www.politico.eu/article/uk-minister-lisa-nandy-wouldnt-call-donald-trump-fascist-kamala-harris-us-elections/,us,2024-10-24,1.0
John F. Kelly,Donald Trump,criticizes,HOSTILE,https://www.politico.eu/article/uk-minister-lisa-nandy-wouldnt-call-donald-trump-fascist-kamala-harris-us-elections/,us,2024-10-24,1.0
Donald Trump,Democratic Party,opposes,HOSTILE,https://www.politico.eu/article/uk-minister-lisa-nandy-wouldnt-call-donald-trump-fascist-kamala-harris-us-elections/,us,2024-10-24,1.0
Labour Party,Kamala Harris,supports,NEUTRAL,https://www.politico.eu/article/uk-minister-lisa-nandy-wouldnt-call-donald-trump-fascist-kamala-harris-us-elections/,us,2024-10-24,1.0
Primas,China,opposes,HOSTILE,https://www.politico.eu/article/france-trade-minister-to-confront-china-over-unacceptable-retaliatory-tariffs-during-beijing-visit/,us,2024-10-29,1.0
France,China,opposes,HOSTILE,https://www.politico.eu/article/france-trade-minister-to-confront-china-over-unacceptable-retaliatory-tariffs-during-beijing-visit/,us,2024-10-29,1.0
Donald Trump,China,opposes,HOSTILE,https://www.politico.eu/article/france-trade-minister-to-confront-china-over-unacceptable-retaliatory-tariffs-during-beijing-visit/,us,2024-10-29,1.0
Sam Blewett,Keir Starmer,supports,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Keir Starmer,Rachel Reeves,supports,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Keir Starmer,NHS,supports,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Keir Starmer,schools,supports,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Keir Starmer,infrastructure,supports,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Keir Starmer,working people,supports,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Keir Starmer,Tories,opposes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Google,schools,partners with,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Rachel Reeves,minimum wage,supports,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Keir Starmer,Diane Abbott,criticizes,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Keir Starmer,Bell Ribeiro-Addy,criticizes,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Keir Starmer,Clive Lewis,criticizes,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Jeremy Hunt,Office for Budget Responsibility,criticizes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Diane Abbott,Keir Starmer,accuses,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Bell Ribeiro-Addy,Keir Starmer,accuses,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Clive Lewis,Keir Starmer,accuses,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Mike Amesbury,man,opposes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Mike Amesbury,Labour,opposes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Robert Jenrick,Labour,criticizes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Donald Trump,Kamala Harris,opposes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Kamala Harris,Donald Trump,criticizes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Keir Starmer,EU,opposes,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Salome Zurabishvili,Russia,opposes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Benjamin Netanyahu,Rachel Reeves,partners with,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Yellen,Benjamin Netanyahu,partners with,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Rachel Reeves,Bezalel Smotrich,criticizes,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Imran Khan,woman,accuses,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Kemi Badenoch,Robert Jenrick,opposes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Kemi Badenoch,Boris Johnson,criticizes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/double-double-toil-and-trouble/,us,2024-10-28,1.0
Nigel Farage,Donald Trump,supports,NEUTRAL,https://www.politico.eu/article/donald-trump-nigel-farage-labour-democrat-legal-fight/,us,2024-10-23,1.0
Donald Trump,Labour Party,accuses,HOSTILE,https://www.politico.eu/article/donald-trump-nigel-farage-labour-democrat-legal-fight/,us,2024-10-23,1.0
Keir Starmer,Donald Trump,criticizes,NEUTRAL,https://www.politico.eu/article/donald-trump-nigel-farage-labour-democrat-legal-fight/,us,2024-10-23,1.0
Labour Party,Kamala Harris,supports,NEUTRAL,https://www.politico.eu/article/donald-trump-nigel-farage-labour-democrat-legal-fight/,us,2024-10-23,1.0
Donald Trump,The Democrats,opposes,NEUTRAL,https://www.politico.eu/article/donald-trump-nigel-farage-labour-democrat-legal-fight/,us,2024-10-23,1.0
Starmer,Donald Trump,partners with,NEUTRAL,https://www.politico.eu/article/keir-starmer-insists-relations-with-donald-trump-are-good-despite-former-presidents-legal-complaint/,us,2024-10-23,1.0
Donald Trump,Starmer,partners with,NEUTRAL,https://www.politico.eu/article/keir-starmer-insists-relations-with-donald-trump-are-good-despite-former-presidents-legal-complaint/,us,2024-10-23,1.0
Donald Trump,Starmer,criticizes,HOSTILE,https://www.politico.eu/article/keir-starmer-insists-relations-with-donald-trump-are-good-despite-former-presidents-legal-complaint/,us,2024-10-23,1.0
Suzanne Lynch,POLITICO,represents,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Kristalina Georgieva,IMF,leads,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Ajay Banga,World Bank,leads,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Rachel Reeves,Labour Party,represents,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Yellen,Biden administration,represents,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Yellen,Ajay Banga,partners with,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Joe Biden,IMF,supports,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Joe Biden,World Bank,supports,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Joe Biden,taxing the wealthy,endorses,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Donald Trump,World Bank,criticizes,HOSTILE,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Donald Trump,IMF,criticizes,HOSTILE,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Donald Trump,David Malpass,endorses,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Donald Trump,Heritage Foundation,partners with,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
John Mbadi,IMF,partners with,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Kamau Thugge,IMF,partners with,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Rachel Reeves,IMF,supports,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Rachel Reeves,World Bank,supports,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Donald Trump,Kamala Harris,opposes,HOSTILE,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Howard Lutnik,Trump administration,partners with,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Howard Lutnik,Cantor Fitzgerald,partners with,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Rachel,Howard Lutnik,accuses,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Jasper,Howard Lutnik,accuses,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Jamie Dimon,Kamala Harris,supports,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Jayati Ghosh,ICRICT,co-chairs,NEUTRAL,https://www.politico.eu/newsletter/global-playbook/bretton-woods-hits-the-big-8-0/,us,2024-10-23,1.0
Washington,Ukraine,supports,NEUTRAL,https://www.politico.eu/article/g7-leaders-finalize-deal-on-using-russian-assets-for-50b-ukraine-loan/,us,2024-10-26,1.0
Donald Trump,Washington,criticizes,HOSTILE,https://www.politico.eu/article/g7-leaders-finalize-deal-on-using-russian-assets-for-50b-ukraine-loan/,us,2024-10-26,1.0
EU,Ukraine,supports,NEUTRAL,https://www.politico.eu/article/g7-leaders-finalize-deal-on-using-russian-assets-for-50b-ukraine-loan/,us,2024-10-26,1.0
Starmer,Donald Trump,supports,NEUTRAL,https://www.politico.eu/article/donald-trump-keir-starmer-uk-labour-party-staffer-linkedin-post-kamala-harris-united-states-election/,us,2024-10-24,1.0
Sofia Patel,Kamala Harris,supports,FRIENDLY,https://www.politico.eu/article/donald-trump-keir-starmer-uk-labour-party-staffer-linkedin-post-kamala-harris-united-states-election/,us,2024-10-24,1.0
Labour Party,Democratic Party,supports,FRIENDLY,https://www.politico.eu/article/donald-trump-keir-starmer-uk-labour-party-staffer-linkedin-post-kamala-harris-united-states-election/,us,2024-10-24,1.0
Starmer,Labour Party,leads,NEUTRAL,https://www.politico.eu/article/donald-trump-keir-starmer-uk-labour-party-staffer-linkedin-post-kamala-harris-united-states-election/,us,2024-10-24,1.0
Sofia Patel,Labour Party,represents,NEUTRAL,https://www.politico.eu/article/donald-trump-keir-starmer-uk-labour-party-staffer-linkedin-post-kamala-harris-united-states-election/,us,2024-10-24,1.0
Sofia Patel,Donald Trump,opposes,NEUTRAL,https://www.politico.eu/article/donald-trump-keir-starmer-uk-labour-party-staffer-linkedin-post-kamala-harris-united-states-election/,us,2024-10-24,1.0
Keir Starmer,Donald Trump,criticizes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Keir Starmer,CHOGM,leads,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
John Healey,Boris Pistorius,partners with,FRIENDLY,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Yvette Cooper,firearms officers,supports,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Yvette Cooper,Chris Kaba,opposes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Donald Trump,Keir Starmer,criticizes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Keir Starmer,Labour Party,leads,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Sofia Patel,Kamala Harris,supports,FRIENDLY,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Morgan McSweeney,Kamala Harris,supports,FRIENDLY,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Matthew Doyle,Kamala Harris,supports,FRIENDLY,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Alex Cole-Hamilton,Pennsylvania,campaigns,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Nigel Farage,Keir Starmer,criticizes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Steve Reed,water sector,leads,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Wes Streeting,Kim Leadbeater,opposes,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Wes Streeting,assisted dying,opposes,HOSTILE,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Elon Musk,Oli Mansfield,partners with,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Lloyd Austin,Russia,accuses,HOSTILE,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Rachel Reeves,Jeremy Hunt,partners with,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Rachel Reeves,budget,leads,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
John Healey,defense pact,leads,NEUTRAL,https://www.politico.eu/newsletter/london-playbook/london-playbook-pm-we-still-love-you-donald-honest/,us,2024-10-23,1.0
Donald Trump,United States,opposes,HOSTILE,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,us,2024-10-24,1.0
Donald Trump,EU,opposes,HOSTILE,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,us,2024-10-24,1.0
Donald Trump,China,opposes,HOSTILE,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,us,2024-10-24,1.0
EU,China,opposes,HOSTILE,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,us,2024-10-24,1.0
André Sapir,EU,supports,NEUTRAL,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,us,2024-10-24,1.0
Zach Meyers,United States,opposes,NEUTRAL,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,us,2024-10-24,1.0
Zach Meyers,EU,supports,NEUTRAL,https://www.euronews.com/my-europe/2024/10/24/would-donald-trumps-trade-tariffs-hurt-europe,us,2024-10-24,1.0
Donald Trump,Europe,opposes,HOSTILE,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,us,2024-10-28,1.0
Donald Trump,China,opposes,HOSTILE,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,us,2024-10-28,1.0
European Commission,United States,opposes,HOSTILE,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,us,2024-10-28,1.0
Donald Trump,euro,opposes,HOSTILE,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,us,2024-10-28,1.0
Goldman Sachs,Donald Trump,criticizes,NEUTRAL,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,us,2024-10-28,1.0
ECB,Donald Trump,opposes,HOSTILE,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,us,2024-10-28,1.0
Donald Trump,Nato,opposes,HOSTILE,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,us,2024-10-28,1.0
Donald Trump,Ukraine,opposes,HOSTILE,https://www.euronews.com/business/2024/10/28/how-might-the-euro-react-if-trump-wins-the-us-presidential-election,us,2024-10-28,1.0
election,Donald Trump,supports,NEUTRAL,https://www.nytimes.com/interactive/2024/11/05/us/elections/results-new-york-president.html,us,2024-11-05,1.0
Sean Hannity,Donald Trump,supports,NEUTRAL,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,us,2024-11-07,1.0
Donald Trump,Susan Wiles,criticizes,NEUTRAL,https://www.nytimes.com/2024/11/07/us/politics/trump-win-election-harris.html,us,2024-11-07,1.0
election,Donald Trump,supports,NEUTRAL,https://www.nytimes.com/interactive/2024/11/05/us/elections/results-president.html,us,2024-11-05,1.0
Kamala Harris,Donald Trump,opposes,HOSTILE,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,us,2024-11-05,1.0
Donald Trump,Republican Party,leads,NEUTRAL,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,us,2024-11-05,1.0
Kamala Harris,supporters,supports,FRIENDLY,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,us,2024-11-05,1.0
Donald Trump,supporters,supports,NEUTRAL,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,us,2024-11-05,1.0
Eric Hovde,Donald Trump,supports,NEUTRAL,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,us,2024-11-05,1.0
Donald Trump,Joe Biden,criticizes,HOSTILE,https://www.nytimes.com/live/2024/11/05/us/trump-harris-election,us,2024-11-05,1.0
Donald Trump,Kamala Harris,defeats,NEUTRAL,https://www.nytimes.com/2024/11/07/us/politics/trump-popular-vote-election-2024.html,us,2024-11-07,1.0
George W Bush,John Kerry,defeats,NEUTRAL,https://www.nytimes.com/2024/11/07/us/politics/trump-popular-vote-election-2024.html,us,2024-11-07,1.0
George W Bush,Michael Dukakis,defeats,NEUTRAL,https://www.nytimes.com/2024/11/07/us/politics/trump-popular-vote-election-2024.html,us,2024-11-07,1.0
Donald Trump,US Supreme Court,supports,NEUTRAL,https://www.nytimes.com/2024/11/02/upshot/democrats-trump-election.html,us,2024-11-02,1.0
Democratic Party,election,opposes,NEUTRAL,https://www.nytimes.com/2024/11/02/upshot/democrats-trump-election.html,us,2024-11-02,1.0
Donald Trump,male voters,supports,NEUTRAL,https://www.nytimes.com/2024/11/06/opinion/trump-white-young-men.html,us,2024-11-06,1.0
