source,target,relationship,sentiment,url,date
Donald Trump,Jack Smith,accuses,HOSTILE,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,2024-11-11
Emmanuel Macron,Donald Trump,criticizes,HOSTILE,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,2024-11-11
Jim Jordan,Jack Smith,opposes,HOSTILE,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,2024-11-11
John Thune,Donald Trump,supports,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,2024-11-11
John Cornyn,Donald Trump,supports,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,2024-11-11
Amy Coney Barrett,Donald Trump,supports,NEUTRAL,https://www.cnn.com/2024/11/08/politics/amy-coney-barrett-supreme-court-liberal-last-best-hope/index.html,2024-11-08
Amy Coney Barrett,Kagan,partners with,NEUTRAL,https://www.cnn.com/2024/11/08/politics/amy-coney-barrett-supreme-court-liberal-last-best-hope/index.html,2024-11-08
Amy Coney Barrett,Roberts,partners with,NEUTRAL,https://www.cnn.com/2024/11/08/politics/amy-coney-barrett-supreme-court-liberal-last-best-hope/index.html,2024-11-08
Amy Coney Barrett,Kavanaugh,partners with,NEUTRAL,https://www.cnn.com/2024/11/08/politics/amy-coney-barrett-supreme-court-liberal-last-best-hope/index.html,2024-11-08
Amy Coney Barrett,Alito,criticizes,HOSTILE,https://www.cnn.com/2024/11/08/politics/amy-coney-barrett-supreme-court-liberal-last-best-hope/index.html,2024-11-08
Alito,Amy Coney Barrett,criticizes,HOSTILE,https://www.cnn.com/2024/11/08/politics/amy-coney-barrett-supreme-court-liberal-last-best-hope/index.html,2024-11-08
Amy Coney Barrett,Kagan,criticizes,NEUTRAL,https://www.cnn.com/2024/11/08/politics/amy-coney-barrett-supreme-court-liberal-last-best-hope/index.html,2024-11-08
Amy Coney Barrett,Trump,supports,NEUTRAL,https://www.cnn.com/2024/11/08/politics/amy-coney-barrett-supreme-court-liberal-last-best-hope/index.html,2024-11-08
Donald Trump,Supreme Court,supports,NEUTRAL,https://www.cnn.com/2024/11/08/politics/amy-coney-barrett-supreme-court-liberal-last-best-hope/index.html,2024-11-08
Trump,Barrett,endorses,NEUTRAL,https://www.cnn.com/2024/11/08/politics/amy-coney-barrett-supreme-court-liberal-last-best-hope/index.html,2024-11-08
Deanne Criswell,FEMA,leads,NEUTRAL,https://www.cnn.com/2024/11/08/politics/fema-employee-trump-florida-hurricane/index.html,2024-11-08
James Comer,Deanne Criswell,invites,NEUTRAL,https://www.cnn.com/2024/11/08/politics/fema-employee-trump-florida-hurricane/index.html,2024-11-08
Ron DeSantis,Donald Trump,supports,NEUTRAL,https://www.cnn.com/2024/11/08/politics/fema-employee-trump-florida-hurricane/index.html,2024-11-08
Ron DeSantis,Biden-Harris administration,criticizes,HOSTILE,https://www.cnn.com/2024/11/08/politics/fema-employee-trump-florida-hurricane/index.html,2024-11-08
Donald Trump,Florida,supports,NEUTRAL,https://www.cnn.com/2024/11/08/politics/fema-employee-trump-florida-hurricane/index.html,2024-11-08
FEMA,American people,helps,NEUTRAL,https://www.cnn.com/2024/11/08/politics/fema-employee-trump-florida-hurricane/index.html,2024-11-08
Donald Trump,Kamala Harris,opposes,HOSTILE,https://www.cnn.com/2024/11/14/media/news-media-election-trust-crisis-answers/index.html,2024-11-14
Donald Trump,American news media,opposes,HOSTILE,https://www.cnn.com/2024/11/14/media/news-media-election-trust-crisis-answers/index.html,2024-11-14
Greg Gutfeld,American news media,criticizes,HOSTILE,https://www.cnn.com/2024/11/14/media/news-media-election-trust-crisis-answers/index.html,2024-11-14
Sean Hannity,American news media,criticizes,HOSTILE,https://www.cnn.com/2024/11/14/media/news-media-election-trust-crisis-answers/index.html,2024-11-14
Elon Musk,American news media,criticizes,HOSTILE,https://www.cnn.com/2024/11/14/media/news-media-election-trust-crisis-answers/index.html,2024-11-14
Donald Trump,American news media,opposes,HOSTILE,https://www.cnn.com/2024/11/14/media/news-media-election-trust-crisis-answers/index.html,2024-11-14
Joe Biden,Donald Trump,supports,FRIENDLY,https://www.cnn.com/2024/11/14/world/gallery/photos-this-week-november-7-november-14/index.html,2024-11-14
Donald Trump,Joe Biden,opposes,NEUTRAL,https://www.cnn.com/2024/11/14/world/gallery/photos-this-week-november-7-november-14/index.html,2024-11-14
Donald Trump,Kristi Noem,endorses,FRIENDLY,https://www.cnn.com/2024/11/12/politics/kristi-noem-homeland-security-secretary/index.html,2024-11-13
Donald Trump,Tom Homan,partners with,NEUTRAL,https://www.cnn.com/2024/11/12/politics/kristi-noem-homeland-security-secretary/index.html,2024-11-13
Kristi Noem,Donald Trump,supports,FRIENDLY,https://www.cnn.com/2024/11/12/politics/kristi-noem-homeland-security-secretary/index.html,2024-11-13
Donald Trump,Department of Homeland Security,leads,NEUTRAL,https://www.cnn.com/2024/11/12/politics/kristi-noem-homeland-security-secretary/index.html,2024-11-13
Kristi Noem,Immigration and Customs Enforcement,oversees,NEUTRAL,https://www.cnn.com/2024/11/12/politics/kristi-noem-homeland-security-secretary/index.html,2024-11-13
Kristi Noem,US Customs and Border Protection,oversees,NEUTRAL,https://www.cnn.com/2024/11/12/politics/kristi-noem-homeland-security-secretary/index.html,2024-11-13
Kamala Harris,Donald Trump,opposes,NEUTRAL,https://www.cnn.com/2024/11/10/business/doom-spending-wellness/index.html,2024-11-10
Donald Trump,voters,supports,NEUTRAL,https://www.cnn.com/2024/11/10/business/doom-spending-wellness/index.html,2024-11-10
Donald Trump,Tom Homan,endorses,NEUTRAL,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,2024-11-10
Tom Homan,Trump Administration,partners with,NEUTRAL,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,2024-11-10
Tom Homan,illegal immigration,opposes,HOSTILE,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,2024-11-10
Tom Homan,sanctuary cities,criticizes,HOSTILE,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,2024-11-10
Donald Trump,immigrants,opposes,HOSTILE,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,2024-11-10
Tom Homan,Donald Trump,supports,NEUTRAL,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,2024-11-10
Joe Biden,illegal aliens,opposes,HOSTILE,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,2024-11-10
Donald Trump,journalists,criticizes,HOSTILE,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,2024-11-08
Donald Trump,CBS,accuses,HOSTILE,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,2024-11-08
Viktor Orbán,Hungary,leads,NEUTRAL,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,2024-11-08
Viktor Orbán,free press,opposes,HOSTILE,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,2024-11-08
Vladimir Putin,free press,opposes,HOSTILE,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,2024-11-08
Donald Trump,Viktor Orbán,praises,FRIENDLY,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,2024-11-08
Donald Trump,Kamala Harris,opposes,HOSTILE,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,2024-11-08
Donald Trump,Robert F. Kennedy Jr.,picks,NEUTRAL,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,2024-11-15
Donald Trump,Robert F. Kennedy Jr.,endorses,NEUTRAL,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,2024-11-15
Robert F. Kennedy Jr.,Donald Trump,endorses,NEUTRAL,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,2024-11-15
Robert F. Kennedy Jr.,Department of Health and Human Services,leads,NEUTRAL,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,2024-11-15
Robert F. Kennedy Jr.,MSNBC,partners with,NEUTRAL,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,2024-11-15
Kerry Kennedy,Robert F. Kennedy Jr.,criticizes,HOSTILE,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,2024-11-15
Donald Trump,Joe Biden,opposes,NEUTRAL,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,2024-11-15
Donald Trump,America,supports,FRIENDLY,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,2024-11-15
Robert F. Kennedy Jr.,America,supports,FRIENDLY,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,2024-11-15
Donald Trump,women,supports,NEUTRAL,https://www.cnn.com/2024/11/09/us/4b-movement-trump-south-korea-wellness-cec/index.html,2024-11-09
Ashli Pollard,men,opposes,HOSTILE,https://www.cnn.com/2024/11/09/us/4b-movement-trump-south-korea-wellness-cec/index.html,2024-11-09
Ju Hui Judy Han,4B movement,discusses,NEUTRAL,https://www.cnn.com/2024/11/09/us/4b-movement-trump-south-korea-wellness-cec/index.html,2024-11-09
Abby K.,Donald Trump,criticizes,HOSTILE,https://www.cnn.com/2024/11/09/us/4b-movement-trump-south-korea-wellness-cec/index.html,2024-11-09
Kamala Harris,women,supports,NEUTRAL,https://www.cnn.com/2024/11/09/us/4b-movement-trump-south-korea-wellness-cec/index.html,2024-11-09
Joe Biden,women,supports,NEUTRAL,https://www.cnn.com/2024/11/09/us/4b-movement-trump-south-korea-wellness-cec/index.html,2024-11-09
Donald Trump,Pete Hegseth,endorses,NEUTRAL,https://www.cnn.com/2024/11/14/us/military-women-pete-hegseth-defense-secretary/index.html,2024-11-14
Pete Hegseth,women in combat roles,opposes,HOSTILE,https://www.cnn.com/2024/11/14/us/military-women-pete-hegseth-defense-secretary/index.html,2024-11-14
Pete Hegseth,US Army,accuses,HOSTILE,https://www.cnn.com/2024/11/14/us/military-women-pete-hegseth-defense-secretary/index.html,2024-11-14
Lory Manning,Pete Hegseth,criticizes,HOSTILE,https://www.cnn.com/2024/11/14/us/military-women-pete-hegseth-defense-secretary/index.html,2024-11-14
Tammy Duckworth,Pete Hegseth,criticizes,HOSTILE,https://www.cnn.com/2024/11/14/us/military-women-pete-hegseth-defense-secretary/index.html,2024-11-14
Donald Trump,Tammy Duckworth,criticizes,HOSTILE,https://www.cnn.com/2024/11/14/us/military-women-pete-hegseth-defense-secretary/index.html,2024-11-14
Wendy Coop,Pete Hegseth,criticizes,HOSTILE,https://www.cnn.com/2024/11/14/us/military-women-pete-hegseth-defense-secretary/index.html,2024-11-14
Ken Chaffin,Keli Chaffin,partners with,NEUTRAL,https://www.cnn.com/2024/11/11/science/seti-alien-signal-decoded-sign-in-space/index.html,2024-11-11
Daniela de Paulis,SETI Institute,partners with,NEUTRAL,https://www.cnn.com/2024/11/11/science/seti-alien-signal-decoded-sign-in-space/index.html,2024-11-11
Donald Trump,women,criticizes,HOSTILE,https://www.cnn.com/2024/11/11/business/your-body-my-choice-movement-election/index.html,2024-11-11
JD Vance,women,criticizes,HOSTILE,https://www.cnn.com/2024/11/11/business/your-body-my-choice-movement-election/index.html,2024-11-11
Kamala Harris,JD Vance,criticizes,HOSTILE,https://www.cnn.com/2024/11/11/business/your-body-my-choice-movement-election/index.html,2024-11-11
Just Eat Takeaway,Grubhub,sells,NEUTRAL,https://www.cnn.com/2024/11/13/investing/grubhub-sale-wonder/index.html,2024-11-13
Just Eat Takeaway,Wonder,partners with,NEUTRAL,https://www.cnn.com/2024/11/13/investing/grubhub-sale-wonder/index.html,2024-11-13
Grubhub,New York City,opposes,HOSTILE,https://www.cnn.com/2024/11/13/investing/grubhub-sale-wonder/index.html,2024-11-13
DoorDash,New York City,opposes,HOSTILE,https://www.cnn.com/2024/11/13/investing/grubhub-sale-wonder/index.html,2024-11-13
Uber Eats,New York City,opposes,HOSTILE,https://www.cnn.com/2024/11/13/investing/grubhub-sale-wonder/index.html,2024-11-13
Jonathan Mermin,CDC,leads,NEUTRAL,https://www.cnn.com/2024/11/12/health/sexually-transmitted-infections-cdc/index.html,2024-11-12
Philip Chan,Open Door Health,leads,NEUTRAL,https://www.cnn.com/2024/11/12/health/sexually-transmitted-infections-cdc/index.html,2024-11-12
Kristi Noem,Donald Trump,supports,FRIENDLY,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Donald Trump,Stephen Miller,partners with,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Donald Trump,Tom Homan,partners with,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Donald Trump,Kristi Noem,partners with,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Kristi Noem,Billie Sutton,opposes,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Kristi Noem,Stephanie Herseth Sandlin,opposes,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Kristi Noem,Marty Jackley,opposes,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Kristi Noem,Democratic,opposes,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Kristi Noem,Afghan refugees,opposes,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Donald Trump,Kim Jong Un,criticizes,HOSTILE,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Donald Trump,Donald Trump,endorses,FRIENDLY,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Donald Trump,Kristi Noem,endorses,FRIENDLY,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Kristi Noem,indigenous tribes,criticizes,HOSTILE,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Erin Burnett,Donald Trump,interviews,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,2024-11-13
Barron Trump,Alex Bruesewitz,partners with,NEUTRAL,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,2024-11-08
Joe Rogan,Trump,endorses,NEUTRAL,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,2024-11-08
Harris,Biden,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,2024-11-08
Biden,Harris,accuses,HOSTILE,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,2024-11-08
Harris,Biden,supports,NEUTRAL,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,2024-11-08
Trump,Harris,opposes,HOSTILE,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,2024-11-08
Robert F. Kennedy Jr.,Trump,endorses,NEUTRAL,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,2024-11-08
Biden,Democrats,represents,NEUTRAL,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,2024-11-08
Harris,Democrats,represents,NEUTRAL,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,2024-11-08
Donald Trump,federal executions,supports,NEUTRAL,https://www.nbcnews.com/politics/2024-election/trump-wants-expand-federal-death-penalty-setting-legal-challenges-seco-rcna178979,2024-11-09
Joe Biden,death penalty,opposes,NEUTRAL,https://www.nbcnews.com/politics/2024-election/trump-wants-expand-federal-death-penalty-setting-legal-challenges-seco-rcna178979,2024-11-09
William Barr,victims,supports,NEUTRAL,https://www.nbcnews.com/politics/2024-election/trump-wants-expand-federal-death-penalty-setting-legal-challenges-seco-rcna178979,2024-11-09
Yasmin Cader,Donald Trump,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/trump-wants-expand-federal-death-penalty-setting-legal-challenges-seco-rcna178979,2024-11-09
Merrick Garland,death penalty,opposes,NEUTRAL,https://www.nbcnews.com/politics/2024-election/trump-wants-expand-federal-death-penalty-setting-legal-challenges-seco-rcna178979,2024-11-09
Joe Biden,death penalty,opposes,NEUTRAL,https://www.nbcnews.com/politics/2024-election/trump-wants-expand-federal-death-penalty-setting-legal-challenges-seco-rcna178979,2024-11-09
Ruth Friedman,Donald Trump,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/trump-wants-expand-federal-death-penalty-setting-legal-challenges-seco-rcna178979,2024-11-09
Donald Trump,child rapists,opposes,HOSTILE,https://www.nbcnews.com/politics/2024-election/trump-wants-expand-federal-death-penalty-setting-legal-challenges-seco-rcna178979,2024-11-09
Donald Trump,Supreme Court,supports,NEUTRAL,https://www.nbcnews.com/politics/2024-election/trump-will-name-conservative-judges-may-even-pick-majority-supreme-cou-rcna179130,2024-11-08
John Thune,Donald Trump,supports,NEUTRAL,https://www.nbcnews.com/politics/2024-election/trump-will-name-conservative-judges-may-even-pick-majority-supreme-cou-rcna179130,2024-11-08
